,district,date,new_video,start_frame,end_frame,anomaly
4239,台西换乘楼梯31,429,2021-04-29_18-31-39_4258,-1,-1,逆行
4240,台西换乘楼梯31,429,2021-04-29_18-31-39_4259,-1,-1,逆行
4241,台西换乘楼梯31,429,2021-04-29_18-31-39_4260,-1,-1,逆行
4242,台西换乘楼梯31,429,2021-04-29_18-31-39_4261,-1,-1,逆行
4243,台西换乘楼梯31,429,2021-04-29_18-31-39_4262,-1,-1,逆行
4244,台西换乘楼梯31,429,2021-04-29_18-31-39_4263,-1,-1,逆行
4245,台西换乘楼梯31,429,2021-04-29_18-31-39_4264,-1,-1,逆行
4246,台西换乘楼梯31,429,2021-04-29_18-31-39_4265,-1,-1,逆行
4247,台西换乘楼梯31,429,2021-04-29_18-31-39_4266,-1,-1,逆行
4248,台西换乘楼梯31,429,2021-04-29_18-31-39_4267,-1,-1,逆行
4249,台西换乘楼梯31,429,2021-04-29_18-31-39_4268,-1,-1,逆行
4250,台西换乘楼梯31,429,2021-04-29_18-31-39_4269,-1,-1,逆行
4251,台西换乘楼梯31,429,2021-04-29_18-31-39_4270,-1,-1,逆行
4252,台西换乘楼梯31,429,2021-04-29_18-31-39_4271,-1,-1,逆行
4253,台西换乘楼梯31,429,2021-04-29_18-31-39_4272,-1,-1,逆行
4254,台西换乘楼梯31,429,2021-04-29_18-31-39_4273,-1,-1,逆行
4255,台西换乘楼梯31,429,2021-04-29_18-31-39_4274,-1,-1,逆行
4256,台西换乘楼梯31,429,2021-04-29_18-31-39_4275,-1,-1,逆行
4257,台西换乘楼梯31,429,2021-04-29_18-31-39_4276,-1,-1,逆行
4258,台西换乘楼梯31,429,2021-04-29_18-31-39_4277,-1,-1,逆行
4259,台西换乘楼梯31,429,2021-04-29_18-31-39_4278,-1,-1,逆行
4260,台西换乘楼梯31,429,2021-04-29_18-31-39_4279,-1,-1,逆行
4261,台西换乘楼梯31,429,2021-04-29_18-31-39_4280,-1,-1,逆行
4262,台西换乘楼梯31,429,2021-04-29_18-31-39_4281,-1,-1,逆行
4263,台西换乘楼梯31,429,2021-04-29_18-31-39_4282,-1,-1,逆行
4264,台西换乘楼梯31,429,2021-04-29_18-31-39_4283,-1,-1,逆行
4265,台西换乘楼梯31,429,2021-04-29_18-31-39_4284,-1,-1,逆行
4266,台西换乘楼梯31,429,2021-04-29_18-31-39_4285,-1,-1,逆行
4267,台西换乘楼梯31,429,2021-04-29_18-31-39_4286,-1,-1,逆行
4268,台西换乘楼梯31,429,2021-04-29_18-31-39_4287,-1,-1,逆行
4269,台西换乘楼梯31,429,2021-04-29_18-31-39_4288,-1,-1,逆行
4270,台西换乘楼梯31,429,2021-04-29_18-31-39_4289,-1,-1,逆行
4271,台西换乘楼梯31,429,2021-04-29_18-31-39_4290,-1,-1,逆行
4272,台西换乘楼梯31,429,2021-04-29_18-31-39_4291,-1,-1,逆行
4273,台西换乘楼梯31,429,2021-04-29_18-31-39_4292,-1,-1,逆行
4274,台西换乘楼梯31,429,2021-04-29_18-31-39_4293,-1,-1,逆行
4275,台西换乘楼梯31,429,2021-04-29_18-31-39_4294,-1,-1,逆行
4276,台西换乘楼梯31,429,2021-04-29_18-31-39_4295,-1,-1,逆行
4277,台西换乘楼梯31,429,2021-04-29_18-31-39_4296,-1,-1,逆行
4278,台西换乘楼梯31,429,2021-04-29_18-31-39_4297,-1,-1,逆行
4279,台西换乘楼梯31,429,2021-04-29_18-31-39_4298,-1,-1,逆行
4280,台西换乘楼梯31,429,2021-04-29_18-31-39_4299,-1,-1,逆行
4281,台西换乘楼梯31,429,2021-04-29_18-31-39_4300,-1,-1,逆行
4282,台西换乘楼梯31,429,2021-04-29_18-31-39_4301,-1,-1,逆行
4283,台西换乘楼梯31,429,2021-04-29_18-31-39_4302,-1,-1,逆行
4284,台西换乘楼梯31,429,2021-04-29_18-31-39_4303,-1,-1,逆行
4285,台西换乘楼梯31,429,2021-04-29_18-31-39_4304,-1,-1,逆行
4286,台西换乘楼梯31,429,2021-04-29_18-31-39_4305,-1,-1,逆行
4287,台西换乘楼梯31,429,2021-04-29_18-31-39_4306,-1,-1,逆行
4288,台西换乘楼梯31,429,2021-04-29_18-31-39_4307,-1,-1,逆行
4289,台西换乘楼梯31,429,2021-04-29_18-31-39_4308,-1,-1,逆行
4290,台西换乘楼梯31,429,2021-04-29_18-31-39_4309,-1,-1,逆行
4291,台西换乘楼梯31,429,2021-04-29_18-31-39_4310,-1,-1,逆行
4292,台西换乘楼梯31,429,2021-04-29_18-31-39_4311,-1,-1,逆行
4293,台西换乘楼梯31,429,2021-04-29_18-31-39_4312,-1,-1,逆行
4294,台西换乘楼梯31,429,2021-04-29_18-31-39_4313,-1,-1,逆行
4295,台西换乘楼梯31,429,2021-04-29_18-31-39_4314,-1,-1,逆行
4296,台西换乘楼梯31,429,2021-04-29_18-31-39_4315,-1,-1,逆行
4297,台西换乘楼梯31,429,2021-04-29_18-31-39_4316,-1,-1,逆行
4298,台西换乘楼梯31,429,2021-04-29_18-31-39_4317,-1,-1,逆行
4299,台西换乘楼梯31,429,2021-04-29_18-31-39_4318,-1,-1,逆行
4300,台西换乘楼梯31,429,2021-04-29_18-31-39_4319,-1,-1,逆行
4301,台西换乘楼梯31,429,2021-04-29_18-31-39_4320,-1,-1,逆行
4302,台西换乘楼梯31,429,2021-04-29_18-31-39_4321,-1,-1,逆行
4303,台西换乘楼梯31,429,2021-04-29_18-31-39_4322,-1,-1,逆行
4304,台西换乘楼梯31,429,2021-04-29_18-31-39_4323,-1,-1,逆行
4305,台西换乘楼梯31,429,2021-04-29_18-31-39_4324,-1,-1,逆行
4306,台西换乘楼梯31,429,2021-04-29_18-31-39_4325,-1,-1,逆行
4307,台西换乘楼梯31,429,2021-04-29_18-31-39_4326,-1,-1,逆行
4308,台西换乘楼梯31,429,2021-04-29_18-31-39_4327,-1,-1,逆行
4309,台西换乘楼梯31,429,2021-04-29_18-31-39_4328,-1,-1,逆行
4310,台西换乘楼梯31,429,2021-04-29_18-31-39_4329,-1,-1,逆行
4311,台西换乘楼梯31,429,2021-04-29_18-31-39_4330,-1,-1,逆行
4312,台西换乘楼梯31,429,2021-04-29_18-31-39_4331,-1,-1,逆行
4313,台西换乘楼梯31,429,2021-04-29_18-31-39_4332,-1,-1,逆行
4314,台西换乘楼梯31,429,2021-04-29_18-31-39_4333,-1,-1,逆行
4315,台西换乘楼梯31,429,2021-04-29_18-31-39_4334,-1,-1,逆行
4316,台西换乘楼梯31,429,2021-04-29_18-31-39_4335,-1,-1,逆行
4317,台西换乘楼梯31,429,2021-04-29_18-31-39_4336,-1,-1,逆行
4318,台西换乘楼梯31,429,2021-04-29_18-31-39_4337,-1,-1,逆行
4319,台西换乘楼梯31,429,2021-04-29_18-31-39_4338,-1,-1,逆行
4320,台西换乘楼梯31,429,2021-04-29_18-31-39_4339,-1,-1,逆行
4321,台西换乘楼梯31,429,2021-04-29_18-31-39_4340,-1,-1,逆行
4322,台西换乘楼梯31,429,2021-04-29_18-31-39_4341,-1,-1,逆行
4323,台西换乘楼梯31,429,2021-04-29_18-31-39_4342,-1,-1,逆行
4324,台西换乘楼梯31,429,2021-04-29_18-31-39_4343,-1,-1,逆行
4325,台西换乘楼梯31,429,2021-04-29_18-31-39_4344,-1,-1,逆行
4326,台西换乘楼梯31,429,2021-04-29_18-31-39_4345,-1,-1,逆行
4327,台西换乘楼梯31,429,2021-04-29_18-31-39_4346,-1,-1,逆行
4328,台西换乘楼梯31,429,2021-04-29_18-31-39_4347,-1,-1,逆行
4329,台西换乘楼梯31,429,2021-04-29_18-31-39_4348,-1,-1,逆行
4330,台西换乘楼梯31,429,2021-04-29_18-31-39_4349,-1,-1,逆行
4331,台西换乘楼梯31,429,2021-04-29_18-31-39_4350,-1,-1,逆行
4332,台西换乘楼梯31,429,2021-04-29_18-31-39_4351,-1,-1,逆行
4333,台西换乘楼梯31,429,2021-04-29_18-31-39_4352,-1,-1,逆行
4334,台西换乘楼梯31,429,2021-04-29_18-31-39_4353,-1,-1,逆行
4335,台西换乘楼梯31,429,2021-04-29_18-31-39_4354,-1,-1,逆行
4336,台西换乘楼梯31,429,2021-04-29_18-31-39_4355,-1,-1,逆行
4337,台西换乘楼梯31,429,2021-04-29_18-31-39_4356,-1,-1,逆行
4338,台西换乘楼梯31,429,2021-04-29_18-31-39_4357,-1,-1,逆行
4339,台西换乘楼梯31,429,2021-04-29_18-31-39_4358,-1,-1,逆行
4340,台西换乘楼梯31,429,2021-04-29_18-31-39_4359,-1,-1,逆行
4341,台西换乘楼梯31,429,2021-04-29_18-31-39_4360,-1,-1,逆行
4342,台西换乘楼梯31,429,2021-04-29_18-31-39_4361,-1,-1,逆行
4343,台西换乘楼梯31,429,2021-04-29_18-31-39_4362,-1,-1,逆行
4344,台西换乘楼梯31,429,2021-04-29_18-31-39_4363,-1,-1,逆行
4345,台西换乘楼梯31,429,2021-04-29_18-31-39_4364,-1,-1,逆行
4346,台西换乘楼梯31,429,2021-04-29_18-31-39_4365,-1,-1,逆行
4347,台西换乘楼梯31,429,2021-04-29_18-31-39_4366,-1,-1,逆行
4348,台西换乘楼梯31,429,2021-04-29_18-31-39_4367,-1,-1,逆行
4349,台西换乘楼梯31,429,2021-04-29_18-31-39_4368,-1,-1,逆行
4350,台西换乘楼梯31,429,2021-04-29_18-31-39_4369,-1,-1,逆行
4351,台西换乘楼梯31,429,2021-04-29_18-31-39_4370,-1,-1,逆行
4352,台西换乘楼梯31,429,2021-04-29_18-31-39_4371,-1,-1,逆行
4353,台西换乘楼梯31,429,2021-04-29_18-31-39_4372,-1,-1,逆行
4354,台西换乘楼梯31,429,2021-04-29_18-31-39_4373,-1,-1,逆行
4355,台西换乘楼梯31,429,2021-04-29_18-31-39_4374,-1,-1,逆行
4356,台西换乘楼梯31,429,2021-04-29_18-31-39_4375,-1,-1,逆行
4357,台西换乘楼梯31,429,2021-04-29_18-31-39_4376,-1,-1,逆行
4358,台西换乘楼梯31,429,2021-04-29_18-31-39_4377,-1,-1,逆行
4359,台西换乘楼梯31,429,2021-04-29_18-31-39_4378,-1,-1,逆行
4360,台西换乘楼梯31,429,2021-04-29_18-31-39_4379,-1,-1,逆行
4361,台西换乘楼梯31,429,2021-04-29_18-31-39_4380,-1,-1,逆行
4362,台西换乘楼梯31,429,2021-04-29_18-31-39_4381,-1,-1,逆行
4363,台西换乘楼梯31,429,2021-04-29_18-31-39_4382,-1,-1,逆行
4364,台西换乘楼梯31,429,2021-04-29_18-31-39_4383,-1,-1,逆行
4365,台西换乘楼梯31,429,2021-04-29_18-31-39_4384,-1,-1,逆行
4366,台西换乘楼梯31,429,2021-04-29_18-31-39_4385,-1,-1,逆行
4367,台西换乘楼梯31,429,2021-04-29_18-31-39_4386,-1,-1,逆行
4368,台西换乘楼梯31,429,2021-04-29_18-31-39_4387,-1,-1,逆行
4369,台西换乘楼梯31,429,2021-04-29_18-31-39_4388,-1,-1,逆行
4370,台西换乘楼梯31,429,2021-04-29_18-31-39_4389,-1,-1,逆行
4371,台西换乘楼梯31,429,2021-04-29_18-31-39_4390,-1,-1,逆行
4372,台西换乘楼梯31,429,2021-04-29_18-31-39_4391,-1,-1,逆行
4373,台西换乘楼梯31,429,2021-04-29_18-31-39_4392,-1,-1,逆行
4374,台西换乘楼梯31,429,2021-04-29_18-31-39_4393,-1,-1,逆行
4375,台西换乘楼梯31,429,2021-04-29_18-31-39_4394,-1,-1,逆行
4376,台西换乘楼梯31,429,2021-04-29_18-31-39_4395,-1,-1,逆行
4377,台西换乘楼梯31,429,2021-04-29_18-31-39_4396,-1,-1,逆行
4378,台西换乘楼梯31,429,2021-04-29_18-31-39_4397,-1,-1,逆行
4379,台西换乘楼梯31,429,2021-04-29_18-31-39_4398,-1,-1,逆行
4380,台西换乘楼梯31,429,2021-04-29_18-31-39_4399,-1,-1,逆行
4381,台西换乘楼梯31,429,2021-04-29_18-31-39_4400,-1,-1,逆行
4382,台西换乘楼梯31,429,2021-04-29_18-31-39_4401,-1,-1,逆行
4383,台西换乘楼梯31,429,2021-04-29_18-31-39_4402,-1,-1,逆行
4384,台西换乘楼梯31,429,2021-04-29_18-31-39_4403,-1,-1,逆行
4385,台西换乘楼梯31,429,2021-04-29_18-31-39_4404,-1,-1,逆行
4386,台西换乘楼梯31,429,2021-04-29_18-31-39_4405,-1,-1,逆行
4387,台西换乘楼梯31,429,2021-04-29_18-31-39_4406,-1,-1,逆行
4388,台西换乘楼梯31,429,2021-04-29_18-31-39_4407,-1,-1,逆行
4389,台西换乘楼梯31,429,2021-04-29_18-31-39_4408,-1,-1,逆行
4390,台西换乘楼梯31,429,2021-04-29_18-31-39_4409,-1,-1,逆行
4391,台西换乘楼梯31,429,2021-04-29_18-31-39_4410,-1,-1,逆行
4392,台西换乘楼梯31,429,2021-04-29_18-31-39_4411,-1,-1,逆行
4393,台西换乘楼梯31,429,2021-04-29_18-31-39_4412,-1,-1,逆行
4394,台西换乘楼梯31,429,2021-04-29_18-31-39_4413,-1,-1,逆行
4395,台西换乘楼梯31,429,2021-04-29_18-31-39_4414,-1,-1,逆行
4396,台西换乘楼梯31,429,2021-04-29_18-31-39_4415,-1,-1,逆行
4397,台西换乘楼梯31,429,2021-04-29_18-31-39_4416,-1,-1,逆行
4398,台西换乘楼梯31,429,2021-04-29_18-31-39_4417,-1,-1,逆行
4399,台西换乘楼梯31,429,2021-04-29_18-31-39_4418,-1,-1,逆行
4400,台西换乘楼梯31,429,2021-04-29_18-31-39_4419,-1,-1,逆行
4401,台西换乘楼梯31,429,2021-04-29_18-31-39_4420,-1,-1,逆行
4402,台西换乘楼梯31,429,2021-04-29_18-31-39_4421,-1,-1,逆行
4403,台西换乘楼梯31,429,2021-04-29_18-31-39_4422,-1,-1,逆行
4404,台西换乘楼梯31,429,2021-04-29_18-31-39_4423,-1,-1,逆行
4405,台西换乘楼梯31,429,2021-04-29_18-31-39_4424,-1,-1,逆行
4406,台西换乘楼梯31,429,2021-04-29_18-31-39_4425,-1,-1,逆行
4407,台西换乘楼梯31,429,2021-04-29_18-31-39_4426,-1,-1,逆行
4408,台西换乘楼梯31,429,2021-04-29_18-31-39_4427,-1,-1,逆行
4409,台西换乘楼梯31,429,2021-04-29_18-31-39_4428,-1,-1,逆行
4410,台西换乘楼梯31,429,2021-04-29_18-31-39_4429,-1,-1,逆行
4411,台西换乘楼梯31,429,2021-04-29_18-31-39_4430,-1,-1,逆行
4412,台西换乘楼梯31,429,2021-04-29_18-31-39_4431,-1,-1,逆行
4413,台西换乘楼梯31,429,2021-04-29_18-31-39_4432,-1,-1,逆行
4414,台西换乘楼梯31,429,2021-04-29_18-31-39_4433,-1,-1,逆行
4415,台西换乘楼梯31,429,2021-04-29_18-31-39_4434,-1,-1,逆行
4416,台西换乘楼梯31,429,2021-04-29_18-31-39_4435,-1,-1,逆行
4417,台西换乘楼梯31,429,2021-04-29_18-31-39_4436,-1,-1,逆行
4418,台西换乘楼梯31,429,2021-04-29_18-31-39_4437,-1,-1,逆行
4419,台西换乘楼梯31,429,2021-04-29_18-31-39_4438,-1,-1,逆行
4420,台西换乘楼梯31,429,2021-04-29_18-31-39_4439,-1,-1,逆行
4421,台西换乘楼梯31,429,2021-04-29_18-31-39_4440,-1,-1,逆行
4422,台西换乘楼梯31,429,2021-04-29_18-31-39_4441,-1,-1,逆行
4423,台西换乘楼梯31,429,2021-04-29_18-31-39_4442,-1,-1,逆行
4424,台西换乘楼梯31,429,2021-04-29_18-31-39_4443,-1,-1,逆行
4425,台西换乘楼梯31,429,2021-04-29_18-31-39_4444,-1,-1,逆行
4426,台西换乘楼梯31,429,2021-04-29_18-31-39_4445,-1,-1,逆行
4427,台西换乘楼梯31,429,2021-04-29_18-31-39_4446,-1,-1,逆行
4428,台西换乘楼梯31,429,2021-04-29_18-31-39_4447,-1,-1,逆行
4429,台西换乘楼梯31,429,2021-04-29_18-31-39_4448,-1,-1,逆行
4430,台西换乘楼梯31,429,2021-04-29_18-31-39_4449,-1,-1,逆行
4431,台西换乘楼梯31,429,2021-04-29_18-31-39_4450,-1,-1,逆行
4432,台西换乘楼梯31,429,2021-04-29_18-31-39_4451,-1,-1,逆行
4433,台西换乘楼梯31,429,2021-04-29_18-31-39_4452,-1,-1,逆行
4434,台西换乘楼梯31,429,2021-04-29_18-31-39_4453,-1,-1,逆行
4435,台西换乘楼梯31,429,2021-04-29_18-31-39_4454,-1,-1,逆行
4436,台西换乘楼梯31,429,2021-04-29_18-31-39_4455,-1,-1,逆行
4437,台西换乘楼梯31,429,2021-04-29_18-31-39_4456,-1,-1,逆行
4438,台西换乘楼梯31,429,2021-04-29_18-31-39_4457,-1,-1,逆行
4439,台西换乘楼梯31,429,2021-04-29_18-31-39_4458,-1,-1,逆行
4440,台西换乘楼梯31,429,2021-04-29_18-31-39_4459,-1,-1,逆行
4441,台西换乘楼梯31,429,2021-04-29_18-31-39_4460,-1,-1,逆行
4442,台西换乘楼梯31,429,2021-04-29_18-31-39_4461,-1,-1,逆行
4443,台西换乘楼梯31,429,2021-04-29_18-31-39_4462,-1,-1,逆行
4444,台西换乘楼梯31,429,2021-04-29_18-31-39_4463,-1,-1,逆行
4445,台西换乘楼梯31,429,2021-04-29_18-31-39_4464,-1,-1,逆行
4446,台西换乘楼梯31,429,2021-04-29_18-31-39_4465,-1,-1,逆行
4447,台西换乘楼梯31,429,2021-04-29_18-31-39_4466,-1,-1,逆行
4448,台西换乘楼梯31,429,2021-04-29_18-31-39_4467,-1,-1,逆行
4449,台西换乘楼梯31,429,2021-04-29_18-31-39_4468,-1,-1,逆行
4450,台西换乘楼梯31,429,2021-04-29_18-31-39_4469,-1,-1,逆行
4451,台西换乘楼梯31,429,2021-04-29_18-31-39_4470,-1,-1,逆行
4452,台西换乘楼梯31,429,2021-04-29_18-31-39_4471,-1,-1,逆行
4453,台西换乘楼梯31,429,2021-04-29_18-31-39_4472,-1,-1,逆行
4454,台西换乘楼梯31,429,2021-04-29_18-31-39_4473,-1,-1,逆行
4455,台西换乘楼梯31,429,2021-04-29_18-31-39_4474,-1,-1,逆行
4456,台西换乘楼梯31,429,2021-04-29_18-31-39_4475,-1,-1,逆行
4457,台西换乘楼梯31,429,2021-04-29_18-31-39_4476,-1,-1,逆行
4458,台西换乘楼梯31,429,2021-04-29_18-31-39_4477,-1,-1,逆行
4459,台西换乘楼梯31,429,2021-04-29_18-31-39_4478,-1,-1,逆行
4460,台西换乘楼梯31,429,2021-04-29_18-31-39_4479,-1,-1,逆行
4461,台西换乘楼梯31,429,2021-04-29_18-31-39_4480,-1,-1,逆行
4462,台西换乘楼梯31,429,2021-04-29_18-31-39_4481,-1,-1,逆行
4463,台西换乘楼梯31,429,2021-04-29_18-31-39_4482,-1,-1,逆行
4464,台西换乘楼梯31,429,2021-04-29_18-31-39_4483,-1,-1,逆行
4465,台西换乘楼梯31,429,2021-04-29_18-31-39_4484,-1,-1,逆行
4466,台西换乘楼梯31,429,2021-04-29_18-31-39_4485,-1,-1,逆行
4467,台西换乘楼梯31,429,2021-04-29_18-31-39_4486,-1,-1,逆行
4468,台西换乘楼梯31,429,2021-04-29_18-31-39_4487,-1,-1,逆行
4469,台西换乘楼梯31,429,2021-04-29_18-31-39_4488,-1,-1,逆行
4470,台西换乘楼梯31,429,2021-04-29_18-31-39_4489,-1,-1,逆行
4471,台西换乘楼梯31,429,2021-04-29_18-31-39_4490,-1,-1,逆行
4472,台西换乘楼梯31,429,2021-04-29_18-31-39_4491,-1,-1,逆行
4473,台西换乘楼梯31,429,2021-04-29_18-31-39_4492,-1,-1,逆行
4474,台西换乘楼梯31,429,2021-04-29_18-31-39_4493,-1,-1,逆行
4475,台西换乘楼梯31,429,2021-04-29_18-31-39_4494,-1,-1,逆行
4476,台西换乘楼梯31,429,2021-04-29_18-31-39_4495,-1,-1,逆行
4477,台西换乘楼梯31,429,2021-04-29_18-31-39_4496,-1,-1,逆行
4478,台西换乘楼梯31,429,2021-04-29_18-31-39_4497,-1,-1,逆行
4479,台西换乘楼梯31,429,2021-04-29_18-31-39_4498,-1,-1,逆行
4480,台西换乘楼梯31,429,2021-04-29_18-31-39_4499,-1,-1,逆行
4481,台西换乘楼梯31,429,2021-04-29_18-31-39_4500,-1,-1,逆行
4482,台西换乘楼梯31,429,2021-04-29_18-31-39_4501,-1,-1,逆行
4483,台西换乘楼梯31,429,2021-04-29_18-31-39_4502,-1,-1,逆行
4484,台西换乘楼梯31,429,2021-04-29_18-31-39_4503,-1,-1,逆行
4485,台西换乘楼梯31,429,2021-04-29_18-31-39_4504,-1,-1,逆行
4486,台西换乘楼梯31,429,2021-04-29_18-31-39_4505,-1,-1,逆行
4487,台西换乘楼梯31,429,2021-04-29_18-31-39_4506,-1,-1,逆行
4488,台西换乘楼梯31,429,2021-04-29_18-31-39_4507,-1,-1,逆行
4489,台西换乘楼梯31,429,2021-04-29_18-31-39_4508,-1,-1,逆行
4490,台西换乘楼梯31,429,2021-04-29_18-31-39_4509,-1,-1,逆行
4491,台西换乘楼梯31,429,2021-04-29_18-31-39_4510,-1,-1,逆行
4492,台西换乘楼梯31,429,2021-04-29_18-31-39_4511,-1,-1,逆行
4493,台西换乘楼梯31,429,2021-04-29_18-31-39_4512,-1,-1,逆行
4494,台西换乘楼梯31,429,2021-04-29_18-31-39_4513,-1,-1,逆行
4495,台西换乘楼梯31,429,2021-04-29_18-31-39_4514,-1,-1,逆行
4496,台西换乘楼梯31,429,2021-04-29_18-31-39_4515,-1,-1,逆行
4497,台西换乘楼梯31,429,2021-04-29_18-31-39_4516,-1,-1,逆行
4498,台西换乘楼梯31,429,2021-04-29_18-31-39_4517,-1,-1,逆行
4499,台西换乘楼梯31,429,2021-04-29_18-31-39_4518,-1,-1,逆行
4500,台西换乘楼梯31,429,2021-04-29_18-31-39_4519,-1,-1,逆行
4501,台西换乘楼梯31,429,2021-04-29_18-31-39_4520,-1,-1,逆行
4502,台西换乘楼梯31,429,2021-04-29_18-31-39_4521,-1,-1,逆行
4503,台西换乘楼梯31,429,2021-04-29_18-31-39_4522,-1,-1,逆行
4504,台西换乘楼梯31,429,2021-04-29_18-31-39_4523,-1,-1,逆行
4505,台西换乘楼梯31,429,2021-04-29_18-31-39_4524,-1,-1,逆行
4506,台西换乘楼梯31,429,2021-04-29_18-31-39_4525,-1,-1,逆行
4507,台西换乘楼梯31,429,2021-04-29_18-31-39_4526,-1,-1,逆行
4508,台西换乘楼梯31,429,2021-04-29_18-31-39_4527,-1,-1,逆行
4509,台西换乘楼梯31,429,2021-04-29_18-31-39_4528,-1,-1,逆行
4510,台西换乘楼梯31,429,2021-04-29_18-31-39_4529,-1,-1,逆行
4511,台西换乘楼梯31,429,2021-04-29_18-31-39_4530,-1,-1,逆行
4512,台西换乘楼梯31,429,2021-04-29_18-31-39_4531,-1,-1,逆行
4513,台西换乘楼梯31,429,2021-04-29_18-31-39_4532,-1,-1,逆行
4514,台西换乘楼梯31,429,2021-04-29_18-31-39_4533,-1,-1,逆行
4515,台西换乘楼梯31,429,2021-04-29_18-31-39_4534,-1,-1,逆行
4516,台西换乘楼梯31,429,2021-04-29_18-31-39_4535,-1,-1,逆行
4517,台西换乘楼梯31,429,2021-04-29_18-31-39_4536,-1,-1,逆行
4518,台西换乘楼梯31,429,2021-04-29_18-31-39_4537,-1,-1,逆行
4519,台西换乘楼梯31,429,2021-04-29_18-31-39_4538,-1,-1,逆行
4520,台西换乘楼梯31,429,2021-04-29_18-31-39_4539,-1,-1,逆行
4521,台西换乘楼梯31,429,2021-04-29_18-31-39_4540,-1,-1,逆行
4522,台西换乘楼梯31,429,2021-04-29_18-31-39_4541,-1,-1,逆行
4523,台西换乘楼梯31,429,2021-04-29_18-31-39_4542,-1,-1,逆行
4524,台西换乘楼梯31,429,2021-04-29_18-31-39_4543,-1,-1,逆行
4525,台西换乘楼梯31,429,2021-04-29_18-31-39_4544,-1,-1,逆行
4526,台西换乘楼梯31,429,2021-04-29_18-31-39_4545,-1,-1,逆行
4527,台西换乘楼梯31,429,2021-04-29_18-31-39_4546,-1,-1,逆行
4528,台西换乘楼梯31,429,2021-04-29_18-31-39_4547,-1,-1,逆行
4529,台西换乘楼梯31,429,2021-04-29_18-31-39_4548,-1,-1,逆行
4530,台西换乘楼梯31,429,2021-04-29_18-31-39_4549,-1,-1,逆行
4531,台西换乘楼梯31,429,2021-04-29_18-31-39_4550,-1,-1,逆行
4532,台西换乘楼梯31,429,2021-04-29_18-31-39_4551,-1,-1,逆行
4533,台西换乘楼梯31,429,2021-04-29_18-31-39_4552,-1,-1,逆行
4534,台西换乘楼梯31,429,2021-04-29_18-31-39_4553,-1,-1,逆行
4535,台西换乘楼梯31,429,2021-04-29_18-31-39_4554,-1,-1,逆行
4536,台西换乘楼梯31,429,2021-04-29_18-31-39_4555,-1,-1,逆行
4537,台西换乘楼梯31,429,2021-04-29_18-31-39_4556,-1,-1,逆行
4538,台西换乘楼梯31,429,2021-04-29_18-31-39_4557,-1,-1,逆行
4539,台西换乘楼梯31,429,2021-04-29_18-31-39_4558,-1,-1,逆行
4540,台西换乘楼梯31,429,2021-04-29_18-31-39_4559,-1,-1,逆行
4541,台西换乘楼梯31,429,2021-04-29_18-31-39_4560,-1,-1,逆行
4542,台西换乘楼梯31,429,2021-04-29_18-31-39_4561,-1,-1,逆行
4543,台西换乘楼梯31,429,2021-04-29_18-31-39_4562,-1,-1,逆行
4544,台西换乘楼梯31,429,2021-04-29_18-31-39_4563,-1,-1,逆行
4545,台西换乘楼梯31,429,2021-04-29_18-31-39_4564,-1,-1,逆行
4546,台西换乘楼梯31,429,2021-04-29_18-31-39_4565,-1,-1,逆行
4547,台西换乘楼梯31,429,2021-04-29_18-31-39_4566,-1,-1,逆行
4548,台西换乘楼梯31,429,2021-04-29_18-31-39_4567,-1,-1,逆行
4549,台西换乘楼梯31,429,2021-04-29_18-31-39_4568,-1,-1,逆行
4550,台西换乘楼梯31,429,2021-04-29_18-31-39_4569,-1,-1,逆行
4551,台西换乘楼梯31,429,2021-04-29_18-31-39_4570,-1,-1,逆行
4552,台西换乘楼梯31,429,2021-04-29_18-31-39_4571,-1,-1,逆行
4553,台西换乘楼梯31,429,2021-04-29_18-31-39_4572,-1,-1,逆行
4554,台西换乘楼梯31,429,2021-04-29_18-31-39_4573,-1,-1,逆行
4555,台西换乘楼梯31,429,2021-04-29_18-31-39_4574,-1,-1,逆行
4556,台西换乘楼梯31,429,2021-04-29_18-31-39_4575,-1,-1,逆行
4557,台西换乘楼梯31,429,2021-04-29_18-31-39_4576,-1,-1,逆行
4558,台西换乘楼梯31,429,2021-04-29_18-31-39_4577,-1,-1,逆行
4559,台西换乘楼梯31,429,2021-04-29_18-31-39_4578,-1,-1,逆行
4560,台西换乘楼梯31,429,2021-04-29_18-31-39_4579,-1,-1,逆行
4561,台西换乘楼梯31,429,2021-04-29_18-31-39_4580,-1,-1,逆行
4562,台西换乘楼梯31,429,2021-04-29_18-31-39_4581,-1,-1,逆行
4563,台西换乘楼梯31,429,2021-04-29_18-31-39_4582,-1,-1,逆行
4564,台西换乘楼梯31,429,2021-04-29_18-31-39_4583,-1,-1,逆行
4565,台西换乘楼梯31,429,2021-04-29_18-31-39_4584,-1,-1,逆行
4566,台西换乘楼梯31,429,2021-04-29_18-31-39_4585,-1,-1,逆行
4567,台西换乘楼梯31,429,2021-04-29_18-31-39_4586,-1,-1,逆行
4568,台西换乘楼梯31,429,2021-04-29_18-31-39_4587,-1,-1,逆行
4569,台西换乘楼梯31,429,2021-04-29_18-31-39_4588,-1,-1,逆行
4570,台西换乘楼梯31,429,2021-04-29_18-31-39_4589,-1,-1,逆行
